220928, 과실류, 배, 화산, 1, 0, 166.66667
220928, 과실류, 단감, 송본, 1, 0, 150.0
220928, 엽경채류, 상추, 포기찹, 1, 0, 200.0
220928, 서류, 감자, 기타감자, 1, 0, 200.0
220928, 농림가공, 곡물제조, 두부, 0, 0, 108.333336
220928, 과실류, 포도, 캠벨얼리, 1, 0, 483.33334
220928, 과채류, 오이, 가시오이, 1, 0, 276.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 266.66666
220928, 과일과채류, 토마토, 토마토, 1, 0, 110.0
220928, 엽경채류, 배추, 기타배추, 1, 0, 138.0
220928, 과실류, 무화과, 무화과, 1, 0, 391.66666
220928, 조미채소류, 풋고추, 청양, 1, 0, 320.0
220928, 서류, 감자, 기타감자, 1, 0, 155.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 325.0
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 450.0
220928, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 92.5
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 333.33334
220928, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 92.5
220928, 과실류, 포도, 샤인마스캇, 1, 0, 450.0
220928, 과실류, 떫은감, 약시, 1, 0, 190.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 625.0
220928, 조미채소류, 풋고추, 기타풋고추, 1, 0, 400.9
220928, 양채류, 피망(단고추), 기타피망, 1, 0, 316.5
220928, 과실류, 포도, 샤인마스캇, 1, 0, 415.0
220928, 서류, 고구마, 붉은고구마, 1, 0, 167.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 416.66666
220928, 과실류, 떫은감, 반시, 1, 0, 180.0
220928, 과실류, 떫은감, 반시, 1, 0, 188.0
220928, 과실류, 떫은감, 반시, 1, 0, 220.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 550.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 283.33334
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 275.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220928, 과실류, 떫은감, 약시, 1, 0, 180.0
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 316.66666
220928, 서류, 고구마, 기타, 1, 0, 120.0
220928, 수실류, 대추, 대추, 1, 0, 600.0
220928, 과실류, 단감, 기타단감, 1, 0, 120.0
220928, 과실류, 단감, 송본, 1, 0, 270.0
220928, 과채류, 호박, 쥬키니호박, 1, 0, 90.0
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 375.0
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 400.0
220928, 조미채소류, 대파, 대파, 1, 0, 180.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 330.0
220928, 버섯류, 새송이, 새송이, 1, 0, 225.0
220928, 과실류, 포도, 거봉, 1, 0, 655.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220928, 과실류, 포도, 거봉, 1, 0, 655.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 225.0
220928, 농림가공, 곡물제조, 두부, 1, 0, 150.0
220928, 과실류, 감귤, 조생귤, 1, 0, 500.0
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 280.0
220928, 엽경채류, 열무, 열무, 1, 0, 122.5
220928, 과실류, 포도, 샤인마스캇, 1, 0, 680.0
220928, 엽경채류, 아욱, 아욱, 1, 0, 237.5
220928, 수실류, 떫은감, 약시, 1, 0, 320.0
220928, 서류, 감자, 기타감자, 1, 0, 170.0
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 280.0
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 280.0
220928, 과채류, 오이, 가시오이, 1, 0, 250.0
220928, 조미채소류, 풋고추, 기타풋고추, 1, 0, 218.75
220928, 과실류, 포도, 캠벨얼리, 1, 0, 416.66666
220928, 엽경채류, 갓, 돌산갓, 1, 0, 110.0
220928, 엽경채류, 상추, 적상추, 1, 0, 200.0
220928, 조미채소류, 대파, 대파, 1, 0, 205.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 416.66666
220928, 과채류, 호박, 애호박, 1, 0, 297.5
220928, 과실류, 포도, 캠벨얼리, 1, 0, 450.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 566.6667
220928, 조미채소류, 쪽파, 깐쪽파, 1, 0, 880.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 2100.0
220928, 조미채소류, 풋고추, 오이맛고추, 1, 0, 469.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 370.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 2000.0
220928, 조미채소류, 쪽파, 깐쪽파, 1, 0, 980.0
220928, 버섯류, 새송이, 새송이, 1, 0, 200.0
220928, 양채류, 피망(단고추), 청피망, 1, 0, 324.16666
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 1660.0
220928, 조미채소류, 풋고추, 오이맛고추, 1, 0, 320.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 180.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 333.33334
220928, 과실류, 포도, 샤인마스캇, 1, 0, 450.0
220928, 엽경채류, 상추, 기타상추, 1, 0, 250.0
220928, 조미채소류, 쪽파, 깐쪽파, 1, 0, 820.0
220928, 과실류, 복숭아, 황도, 1, 0, 250.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 140.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 266.66666
220928, 과일과채류, 토마토, 토마토, 1, 0, 110.0
220928, 과채류, 호박, 늙은호박, 1, 0, 145.0
220928, 버섯류, 느타리버섯, 느타리버섯, 1, 0, 310.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 283.33334
220928, 과실류, 무화과, 무화과, 1, 0, 333.33334
220928, 과실류, 떫은감, 반시, 1, 0, 220.0
220928, 서류, 감자, 기타감자, 1, 0, 42.5
220928, 수실류, 밤, 기타밤, 1, 0, 430.0
220928, 서류, 감자, 기타감자, 1, 0, 132.5
220928, 조미채소류, 풋고추, 청양, 1, 0, 500.0
220928, 과실류, 배, 화산, 1, 0, 53.333332
220928, 양채류, 비트(붉은사탕무우), 비트, 1, 0, 220.0
220928, 엽경채류, 근대, 적근대, 1, 0, 200.0
220928, 서류, 감자, 기타감자, 1, 0, 170.0
220928, 농림가공, 통조림, 기타통조림, 1, 0, 180.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 220.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 110.0
220928, 과실류, 자몽, 그레이프푸룻, 1, 0, 268.75
220928, 과실류, 자몽, 그레이프푸룻, 1, 0, 268.75
220928, 과실류, 자몽, 그레이프푸룻, 1, 0, 268.75
220928, 과실류, 자몽, 그레이프푸룻, 1, 0, 268.75
220928, 과실류, 떫은감, 반시, 1, 0, 204.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 340.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 425.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220928, 과실류, 포도, 거봉, 1, 0, 655.0
220928, 과실류, 포도, 거봉, 1, 0, 655.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 225.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 454.0
220928, 조미채소류, 풋고추, 모닝, 1, 0, 149.1228
220928, 수실류, 대추, 기타대추, 1, 0, 900.0
220928, 과실류, 바나나, 기타바나나, 1, 0, 238.46153
220928, 조미채소류, 풋고추, 청초, 1, 0, 150.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220928, 엽경채류, 부추, 기타부추, 1, 0, 306.0
220928, 과실류, 포도, 기타포도, 1, 0, 450.0
220928, 서류, 고구마, 밤고구마, 1, 0, 50.0
220928, 근채류, 무, 고냉지무, 1, 0, 143.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 112.5
220928, 수실류, 대추, 대추, 1, 0, 700.0
220928, 엽경채류, 열무, 열무, 1, 0, 130.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 433.33334
220928, 조미채소류, 대파, 대파, 1, 0, 125.0
220928, 조미채소류, 대파, 대파, 1, 0, 125.0
220928, 농림가공, 곡물제조, 연두부, 1, 0, 121.666664
220928, 과실류, 감귤, 조생귤, 1, 0, 500.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220928, 과실류, 단감, 기타단감, 1, 0, 150.0
220928, 조미채소류, 대파, 대파, 1, 0, 143.0
220928, 조미채소류, 풋고추, 아삭이, 1, 0, 260.0
220928, 과실류, 복숭아, 황도, 1, 0, 115.0
220928, 조미채소류, 대파, 대파, 1, 0, 143.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 320.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 225.0
220928, 엽경채류, 상추, 적상추, 1, 0, 200.0
220928, 엽경채류, 고구마순, 생고구마순, 1, 0, 175.0
220928, 과채류, 오이, 백다다기, 1, 0, 269.0
220928, 조미채소류, 풋고추, 기타풋고추, 1, 0, 160.71428
220928, 과실류, 감귤, 하우스감귤, 1, 0, 320.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 1400.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 325.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 166.66667
220928, 버섯류, 새송이, 새송이, 1, 0, 65.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 400.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 1640.0
220928, 조미채소류, 쪽파, 깐쪽파, 1, 0, 921.0
220928, 엽경채류, 청경채, 청경채, 1, 0, 137.5
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 1500.0
220928, 조미채소류, 풋고추, 오이맛고추, 1, 0, 631.0
220928, 엽경채류, 청경채, 청경채, 1, 0, 137.5
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 600.0
220928, 조미채소류, 쪽파, 깐쪽파, 1, 0, 920.0
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 500.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 366.66666
220928, 과실류, 무화과, 무화과, 1, 0, 400.0
220928, 엽경채류, 우엉대, 우엉대, 1, 0, 130.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 340.0
220928, 과채류, 오이, 가시오이, 1, 0, 185.0
220928, 서류, 감자, 기타감자, 1, 0, 170.0
220928, 서류, 감자, 기타감자, 1, 0, 165.0
220928, 과실류, 무화과, 무화과, 1, 0, 333.33334
220928, 서류, 감자, 기타감자, 1, 0, 215.0
220928, 서류, 고구마, 밤고구마, 1, 0, 140.0
220928, 과실류, 감귤, 조생귤, 1, 0, 140.0
220928, 과실류, 떫은감, 약시, 1, 0, 244.0
220928, 과실류, 떫은감, 반시, 1, 0, 230.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220928, 서류, 감자, 기타감자, 1, 0, 160.0
220928, 과실류, 사과, 감홍, 1, 0, 360.0
220928, 산채류, 마, 생장마, 1, 0, 263.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 483.33334
220928, 과채류, 오이, 백다다기, 1, 0, 283.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 137.5
220928, 엽경채류, 배추, 기타배추, 1, 0, 136.0
220928, 엽경채류, 상추, 적상추, 1, 0, 180.0
220928, 조미채소류, 대파, 대파, 1, 0, 187.5
220928, 과일과채류, 토마토, 토마토, 1, 0, 250.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 333.33334
220928, 과채류, 오이, 가시오이, 1, 0, 100.0
220928, 과채류, 오이, 가시오이, 1, 0, 320.0
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 1075.0
220928, 서류, 고구마, 호박고구마, 1, 0, 220.0
220928, 조미채소류, 풋고추, 청초, 1, 0, 150.0
220928, 과실류, 포도, 기타포도, 1, 0, 450.0
220928, 과일과채류, 수박, 기타수박, 1, 0, 216.66667
220928, 과채류, 오이, 가시오이, 1, 0, 182.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 575.0
220928, 수실류, 대추, 대추, 1, 0, 350.0
220928, 과일과채류, 방울토마토, 방울토마토, 1, 0, 320.0
220928, 과일과채류, 참외, 금싸라기, 1, 0, 200.0
220928, 과실류, 자두, 추희, 1, 0, 220.0
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 300.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 433.33334
220928, 두류, 콩, 호랑이콩, 1, 0, 775.0
220928, 과실류, 포도, 마스캇베리에이, 1, 0, 300.0
220928, 엽경채류, 배추, 기타배추, 1, 0, 135.71428
220928, 산채류, 마, 생장마, 1, 0, 370.0
220928, 과실류, 단감, 송본, 1, 0, 260.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 366.66666
220928, 과채류, 호박, 애호박, 1, 0, 162.5
220928, 버섯류, 새송이, 새송이, 1, 0, 225.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 533.3333
220928, 과실류, 복숭아, 황도, 1, 0, 115.0
220928, 조미채소류, 대파, 대파, 1, 0, 143.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 320.0
220928, 과채류, 호박, 단호박, 1, 0, 190.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 505.0
220928, 과일과채류, 수박, 꿀수박, 1, 0, 85.71429
220928, 과실류, 자두, 추희, 1, 0, 582.0
220928, 과실류, 감귤, 극조생감귤, 1, 0, 220.0
220928, 농림가공, 전분 및 사료제조, 청포묵, 1, 0, 141.66667
220928, 과실류, 감귤, 조생귤, 1, 0, 500.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 366.66666
220928, 과실류, 감귤, 하우스감귤, 1, 0, 220.0
220928, 엽경채류, 상추, 적상추, 1, 0, 175.0
220928, 엽경채류, 고구마순, 생고구마순, 1, 0, 175.0
220928, 과채류, 오이, 백다다기, 1, 0, 278.0
220928, 조미채소류, 풋고추, 기타풋고추, 1, 0, 106.306305
220928, 엽경채류, 열무, 열무, 1, 0, 65.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 366.66666
220928, 산채류, 더덕, 더덕, 1, 0, 330.0
220928, 엽경채류, 쑥갓, 쑥갓, 1, 0, 125.0
220928, 조미채소류, 쪽파, 깐쪽파, 1, 0, 920.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 1690.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 1330.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 587.5
220928, 엽경채류, 청경채, 청경채, 1, 0, 137.5
220928, 버섯류, 새송이, 새송이, 1, 0, 185.0
220928, 조미채소류, 풋고추, 청양, 1, 0, 296.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 1750.0
220928, 엽경채류, 청경채, 청경채, 1, 0, 150.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 462.5
220928, 과실류, 포도, 샤인마스캇, 1, 0, 450.0
220928, 과실류, 떫은감, 약시, 1, 0, 220.0
220928, 과실류, 떫은감, 반시, 1, 0, 254.0
220928, 과실류, 떫은감, 반시, 1, 0, 356.66666
220928, 과실류, 배, 화산, 1, 0, 66.666664
220928, 과실류, 떫은감, 약시, 1, 0, 270.0
220928, 서류, 고구마, 붉은고구마, 1, 0, 118.0
220928, 과실류, 떫은감, 약시, 1, 0, 250.0
220928, 엽경채류, 상추, 적상추, 1, 0, 177.5
220928, 서류, 감자, 기타감자, 1, 0, 165.0
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 1075.0
220928, 서류, 고구마, 호박고구마, 1, 0, 220.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 550.0
220928, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 92.5
220928, 과채류, 호박, 풋호박, 1, 0, 145.45454
220928, 과실류, 무화과, 무화과, 1, 0, 333.33334
220928, 과실류, 포도, 캠벨얼리, 1, 0, 366.66666
220928, 서류, 고구마, 밤고구마, 1, 0, 140.0
220928, 과실류, 떫은감, 약시, 1, 0, 250.0
220928, 과실류, 단감, 송본, 1, 0, 100.0
220928, 과실류, 무화과, 무화과, 1, 0, 400.0
220928, 과실류, 포도, 기타포도, 1, 0, 600.0
220928, 근채류, 연근, 기타연근, 1, 0, 355.55554
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 125.0
220928, 과일과채류, 수박, 기타수박, 1, 0, 200.0
220928, 과채류, 오이, 가시오이, 1, 0, 96.0
220928, 과채류, 호박, 늙은호박, 1, 0, 140.0
220928, 과채류, 호박, 쥬키니호박, 1, 0, 130.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 333.33334
220928, 과실류, 포도, 샤인마스캇, 1, 0, 550.0
220928, 엽경채류, 열무, 열무, 1, 0, 77.05882
220928, 과일과채류, 토마토, 토마토, 1, 0, 130.0
220928, 두류, 강낭콩, 강낭콩, 1, 0, 750.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 450.0
220928, 과실류, 단감, 기타단감, 1, 0, 200.0
220928, 엽경채류, 얼갈이배추, 얼갈이배추, 1, 0, 180.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 330.0
220928, 양채류, 피망(단고추), 홍피망, 1, 0, 424.77875
220928, 과실류, 포도, 샤인마스캇, 1, 0, 380.0
220928, 과실류, 포도, 기타포도, 1, 0, 650.0
220928, 엽경채류, 양배추, 양배추, 1, 0, 81.0
220928, 엽경채류, 양배추, 양배추, 1, 0, 80.0
220928, 엽경채류, 양배추, 양배추, 1, 0, 81.0
220928, 엽경채류, 양배추, 양배추, 1, 0, 82.0
220928, 엽경채류, 양배추, 양배추, 1, 0, 82.0
220928, 엽경채류, 양배추, 양배추, 1, 0, 80.0
220928, 버섯류, 새송이, 새송이, 1, 0, 225.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 533.3333
220928, 조미채소류, 풋고추, 오이맛고추, 1, 0, 700.0
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 300.0
220928, 수실류, 떫은감, 약시, 1, 0, 380.0
220928, 조미채소류, 대파, 깐대파, 1, 0, 122.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 650.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 383.33334
220928, 과실류, 떫은감, 약시, 1, 0, 190.0
220928, 엽경채류, 열무, 열무, 1, 0, 122.0
220928, 과실류, 단감, 기타단감, 1, 0, 210.0
220928, 과실류, 복숭아, 황도, 1, 0, 205.0
220928, 과일과채류, 수박, 꿀수박, 1, 0, 112.5
220928, 과일과채류, 메론, 네트계, 1, 0, 400.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 366.66666
220928, 과실류, 감귤, 하우스감귤, 1, 0, 733.3333
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 433.33334
220928, 조미채소류, 풋고추, 기타풋고추, 1, 0, 133.33333
220928, 과채류, 오이, 백다다기, 1, 0, 150.0
220928, 엽경채류, 상추, 포기찹, 1, 0, 137.5
220928, 과채류, 호박, 애호박, 1, 0, 126.25
220928, 과실류, 포도, 샤인마스캇, 1, 0, 900.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 433.33334
220928, 산채류, 더덕, 더덕, 1, 0, 712.5
220928, 조미채소류, 풋고추, 청양, 1, 0, 358.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 1380.0
220928, 버섯류, 새송이, 새송이, 1, 0, 180.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 1335.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 332.5
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 650.0
220928, 버섯류, 새송이, 새송이, 1, 0, 180.0
220928, 양채류, 피망(단고추), 홍피망, 1, 0, 410.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 1300.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 1150.0
220928, 과실류, 감귤, 조생귤, 1, 0, 180.0
220928, 잡곡류, 수수, 수수, 1, 0, 1536.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 366.66666
220928, 엽경채류, 쑥갓, 쑥갓, 1, 0, 392.5
220928, 과실류, 포도, 샤인마스캇, 1, 0, 550.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 127.5
220928, 과실류, 떫은감, 반시, 1, 0, 393.33334
220928, 과실류, 무화과, 무화과, 1, 0, 300.0
220928, 과실류, 떫은감, 반시, 1, 0, 60.0
220928, 조미채소류, 대파, 대파, 1, 0, 170.0
220928, 과실류, 단감, 송본, 1, 0, 160.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 200.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 330.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 380.0
220928, 과실류, 포도, 기타포도, 1, 0, 650.0
220928, 산채류, 더덕, 더덕, 1, 0, 666.0
220928, 과일과채류, 참외, 금싸라기, 1, 0, 230.0
220928, 버섯류, 팽이버섯, 팽이1호, 1, 0, 260.0
220928, 버섯류, 팽이버섯, 팽이1호, 1, 0, 260.0
220928, 버섯류, 팽이버섯, 팽이1호, 1, 0, 260.0
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 325.0
220928, 양채류, 피망(단고추), 홍피망, 1, 0, 424.77875
220928, 서류, 고구마, 기타, 1, 0, 110.0
220928, 과채류, 호박, 애호박, 1, 0, 207.5
220928, 조미채소류, 쪽파, 깐쪽파, 1, 0, 450.0
220928, 근채류, 우엉, 우엉채, 0, 0, 250.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 233.33333
220928, 과일과채류, 토마토, 토마토, 1, 0, 160.0
220928, 과일과채류, 메론, 네트계, 1, 0, 212.5
220928, 과일과채류, 토마토, 토마토, 1, 0, 500.0
220928, 과실류, 단감, 송본, 1, 0, 130.0
220928, 과실류, 무화과, 무화과, 1, 0, 333.33334
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 175.0
220928, 과실류, 무화과, 무화과, 1, 0, 400.0
220928, 엽경채류, 배추, 기타배추, 1, 0, 140.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 1345.0
220928, 서류, 감자, 기타감자, 1, 0, 65.0
220928, 과일과채류, 토마토, 토마토, 1, 0, 330.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 433.33334
220928, 서류, 감자, 기타감자, 1, 0, 65.0
220928, 서류, 고구마, 밤고구마, 1, 0, 80.0
220928, 수실류, 대추, 기타대추, 1, 0, 500.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220928, 과일과채류, 방울토마토, 방울토마토, 1, 0, 540.0
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 300.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 433.33334
220928, 과일과채류, 수박, 꿀수박, 1, 0, 112.5
220928, 과일과채류, 토마토, 완숙토마토, 1, 0, 340.0
220928, 과일과채류, 메론, 네트계, 1, 0, 400.0
220928, 엽경채류, 배추, 고냉지배추, 1, 0, 68.0
220928, 과실류, 자두, 기타자두, 1, 0, 240.0
220928, 과실류, 자두, 추희, 1, 0, 280.0
220928, 조미채소류, 풋고추, 아삭이, 1, 0, 160.0
220928, 서류, 감자, 기타감자, 1, 0, 185.0
220928, 농림가공, 전분 및 사료제조, 도토리묵, 1, 0, 166.66667
220928, 과실류, 단감, 기타단감, 1, 0, 120.0
220928, 조미채소류, 대파, 대파, 1, 0, 190.0
220928, 과채류, 오이, 가시오이, 1, 0, 228.0
220928, 서류, 감자, 기타감자, 1, 0, 60.0
220928, 과실류, 떫은감, 약시, 1, 0, 246.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 400.0
220928, 엽경채류, 열무, 열무, 1, 0, 70.0
220928, 과실류, 감귤, 하우스감귤, 1, 0, 1033.3334
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 333.33334
220928, 과실류, 포도, 캠벨얼리, 1, 0, 266.66666
220928, 과일과채류, 토마토, 토마토, 1, 0, 280.0
220928, 엽경채류, 근대, 근대, 1, 0, 150.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 333.33334
220928, 수실류, 대추, 기타대추, 1, 0, 650.0
220928, 과채류, 오이, 백다다기, 1, 0, 355.0
220928, 버섯류, 새송이, 새송이, 1, 0, 190.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 1450.0
220928, 양채류, 피망(단고추), 청피망, 1, 0, 220.0
220928, 엽경채류, 청경채, 청경채, 1, 0, 150.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 300.0
220928, 버섯류, 새송이, 새송이, 1, 0, 135.0
220928, 엽경채류, 청경채, 청경채, 1, 0, 150.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 525.0
220928, 양채류, 피망(단고추), 청피망, 1, 0, 300.0
220928, 버섯류, 새송이, 새송이, 1, 0, 130.0
220928, 조미채소류, 대파, 대파, 1, 0, 170.0
220928, 조미채소류, 대파, 대파, 1, 0, 170.0
220928, 조미채소류, 대파, 대파, 1, 0, 170.0
220928, 조미채소류, 대파, 대파, 1, 0, 175.0
220928, 조미채소류, 대파, 대파, 1, 0, 175.0
220928, 엽경채류, 상추, 적상추, 1, 0, 150.0
220928, 과실류, 떫은감, 반시, 1, 0, 410.0
220928, 과실류, 배, 신화, 1, 0, 133.33333
220928, 과실류, 떫은감, 약시, 1, 0, 280.0
220928, 과실류, 포도, 캠벨얼리, 1, 0, 500.0
220928, 과실류, 단감, 송본, 1, 0, 230.0
220928, 버섯류, 팽이버섯, 팽이1호, 1, 0, 260.0
220928, 버섯류, 팽이버섯, 팽이1호, 1, 0, 260.0
220928, 버섯류, 팽이버섯, 팽이1호, 1, 0, 260.0
220928, 버섯류, 팽이버섯, 팽이1호, 1, 0, 260.0
220928, 버섯류, 팽이버섯, 팽이1호, 1, 0, 260.0
220928, 버섯류, 팽이버섯, 팽이1호, 1, 0, 260.0
220928, 버섯류, 팽이버섯, 팽이1호, 1, 0, 260.0
220928, 버섯류, 팽이버섯, 팽이1호, 1, 0, 260.0
220928, 버섯류, 팽이버섯, 팽이1호, 1, 0, 260.0
220928, 엽경채류, 부추, 일반부추, 1, 0, 260.0
220928, 산채류, 도라지, 기타도라지, 1, 0, 530.0
220928, 양채류, 비트(붉은사탕무우), 비트, 1, 0, 202.0
220928, 과일과채류, 방울토마토, 대추방울, 1, 0, 333.33334
220928, 과실류, 복숭아, 황도, 1, 0, 437.5
220928, 과실류, 포도, 샤인마스캇, 1, 0, 500.0
220928, 버섯류, 느타리버섯, 느타리버섯, 1, 0, 380.0
220928, 과실류, 무화과, 무화과, 1, 0, 400.0
220928, 엽경채류, 상추, 꽃적상추, 1, 0, 175.0
220928, 엽경채류, 깻잎, 깻잎순, 1, 0, 566.6667
220928, 조미채소류, 꽈리고추, 꽈리고추, 1, 0, 1125.0
220928, 과실류, 복숭아, 기타복숭아, 1, 0, 250.0
220928, 과채류, 오이, 취청, 1, 0, 420.0
220928, 과채류, 호박, 풋호박, 1, 0, 218.18182
220928, 과채류, 오이, 취청, 1, 0, 320.0
220928, 과채류, 오이, 취청, 1, 0, 350.0
220928, 과실류, 감귤, 기타감귤, 1, 0, 290.0
220928, 서류, 고구마, 호박고구마, 1, 0, 170.0
220928, 버섯류, 표고버섯, 표고버섯, 1, 0, 380.0
220928, 과일과채류, 메론, 네트계, 1, 0, 300.0
220928, 과실류, 단감, 부유, 1, 0, 430.0
220928, 엽경채류, 깻잎, 깻잎, 1, 0, 780.0
220928, 산채류, 마, 생장마, 1, 0, 381.0
220928, 과실류, 포도, 샤인마스캇, 1, 0, 600.0
220928, 조미채소류, 풋고추, 모닝, 1, 0, 273.6842
220928, 과채류, 호박, 늙은호박, 1, 0, 16.0
